record_id,section_code,section_name,nfa_status,manufacturer_or_make,model,caliber_or_gauge,serial_number_range,date_or_year_range,atf_classification_details,first_published_edition,latest_published_edition,in_2025_publication,in_2018_publication,in_2007_publication,full_raw_entry
CR-SectionIV-0326,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),SS-1 Sidewinder machinegun,,,serial numbers Ex-001 through Ex-0015 and Ex-0017 through Ex-020,,serial numbers Ex-001 through Ex-0015 and Ex-0017 through Ex-020.,ATF P 5300.11 (Dec 2007),ATF P 5300.11 (Dec 2007),FALSE,FALSE,TRUE,"SS-1 Sidewinder machinegun, serial numbers Ex-001 through Ex-0015 and Ex-0017 through Ex-020."
CR-SectionIV-0327,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),SS1-Sidewinder Machinegun,,,S/N Ex-016,,S/N Ex-016.,ATF P 5300.11 (Dec 2007),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,TRUE,"SS1-Sidewinder Machinegun, S/N Ex-016."
CR-SectionIV-0328,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),SS1-Sidewinder machineguns,,,serial numbers Ex-001 through Ex-0015 and Ex-0017 through Ex-020,,serial numbers Ex-001 through Ex-0015 and Ex-0017 through Ex-020.,ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"SS1-Sidewinder machineguns, serial numbers Ex-001 through Ex-0015 and Ex-0017 through Ex-020."
CR-SectionIV-0329,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),STAR,,cal.,,prior to 1953,"models AD, BD, MD, and PD, Selective Fire Pistols, any cal., produced prior to 1953.",ATF P 5300.11 (Dec 2007),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,TRUE,"STAR, models AD, BD, MD, and PD, Selective Fire Pistols, any cal., produced prior to 1953."
CR-SectionIV-0330,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Sten submachineguns,,cal. 9mm,,,"Mk. I, Mk. II, Mk. III, Mk. IV and Mk. V, cal. 9mm, original British Commonwealth Military issue only.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"Sten submachineguns, Mk. I, Mk. II, Mk. III, Mk. IV and Mk. V, cal. 9mm, original British Commonwealth Military issue only."
CR-SectionIV-0331,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Stevens,,,,,"Auto Shot Number 35, .410 gauge shot pistols.",ATF P 5300.11 (Dec 2007),ATF P 5300.11 (Dec 2007),FALSE,FALSE,TRUE,"Stevens, Auto Shot Number 35, .410 gauge shot pistols."
CR-SectionIV-0332,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Stevens,,cal. .410 gauge,,,"Auto Shot Number 35, cal. .410 gauge shot pistols.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"Stevens, Auto Shot Number 35, cal. .410 gauge shot pistols."
CR-SectionIV-0333,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Stevens,,,,,"Offhand Number 35, .410 gauge shot pistols.",ATF P 5300.11 (Dec 2007),ATF P 5300.11 (Dec 2007),FALSE,FALSE,TRUE,"Stevens, Offhand Number 35, .410 gauge shot pistols."
CR-SectionIV-0334,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Stevens,,cal. .410 gauge,,,"Offhand Number 35, cal. .410 gauge shot pistols.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"Stevens, Offhand Number 35, cal. .410 gauge shot pistols."
CR-SectionIV-0335,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Stoner,,cal. 5.56mm,,,"63 and 63A Weapons Systems, cal. 5.56mm, as originally mfd. by Cadillac Gage, Costa Mesa, CA, Mauser-IWK, Germany, and NWM Kruitoorn at s’Hertgenbosch, Holland.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"Stoner, 63 and 63A Weapons Systems, cal. 5.56mm, as originally mfd. by Cadillac Gage, Costa Mesa, CA, Mauser-IWK, Germany, and NWM Kruitoorn at s’Hertgenbosch, Holland."
CR-SectionIV-0336,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Stoner,model 63,,,,"model 63 and 63A, machineguns, all variations, as originally manufactured from 1963 through 1970.",ATF P 5300.11 (Dec 2007),ATF P 5300.11 (Dec 2007),FALSE,FALSE,TRUE,"Stoner, model 63 and 63A, machineguns, all variations, as originally manufactured from 1963 through 1970."
CR-SectionIV-0337,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Stoner,Model 63,,,mfd. from 1963 through 1970,"Model 63 and 63A, machineguns, all variations, as originally mfd. from 1963 through 1970.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"Stoner, Model 63 and 63A, machineguns, all variations, as originally mfd. from 1963 through 1970."
CR-SectionIV-0338,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Suomi,model 26,,,,model 26 and 31 submachinegun.,ATF P 5300.11 (Dec 2007),ATF P 5300.11 (Dec 2007),FALSE,FALSE,TRUE,"Suomi, model 26 and 31 submachinegun."
CR-SectionIV-0339,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Swedish,,,,prior to 1946,"3.7mm Bofors anti-tank guns produced prior to 1946, including the following variations and designations: Swedish Bofors, 37mm PvKan 34, Polish 37mm Armata przeciwpancerna wz. 36 (German captured designation 3.7 cm PAK 36(p), Danish 37mm antitank gun, designation unknown German captured designation 3.7 cm PAK 157(d), and British Ordnance QF 37mm Mk.1.",ATF P 5300.11 (Dec 2007),ATF P 5300.11 (Dec 2007),FALSE,FALSE,TRUE,"Swedish, 3.7mm Bofors anti-tank guns produced prior to 1946, including the following variations and designations: Swedish Bofors, 37mm PvKan 34, Polish 37mm Armata przeciwpancerna wz. 36 (German captured designation 3.7 cm PAK 36(p), Danish 37mm antitank gun, designation unknown German captured designation 3.7 cm PAK 157(d), and British Ordnance QF 37mm Mk.1."
CR-SectionIV-0340,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Swedish,,cal. 3.7,,prior to 1946,"cal. 3.7cm Bofors anti-tank guns produced prior to 1946, including the following variations or designations: Swedish Bofors, 37mm, anti-tank cannon, German 3.7cm, Pak 30 anti-tank gun (designation unconfirmed), German 3.7cm, Pak 157(b) anti-tank gun (captured Danish guns), Polish 37mm, Armata Przeciwpancerna Wz. 36, British Ordnance Q.F., cal.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"Swedish, cal. 3.7cm Bofors anti-tank guns produced prior to 1946, including the following variations or designations: Swedish Bofors, 37mm, anti-tank cannon, German 3.7cm, Pak 30 anti-tank gun (designation unconfirmed), German 3.7cm, Pak 157(b) anti-tank gun (captured Danish guns), Polish 37mm, Armata Przeciwpancerna Wz. 36, British Ordnance Q.F., cal."
CR-SectionIV-0341,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Swedish,,cal. 37mm,,prior to 1946,"cal. 37mm Bofors anti-tank guns produced prior to 1946, including the following variations and designations: Swedish 37mm PvKan 34, Polish 37mm Armata przeciwpancerna wz. 36 (German captured designation 3.7cm PAK 36(p)), Danish 37mm anti-tank gun, designation unknown (German captured designation 3.7cm PAK 157(d)), and British Ordnance QF 37mm Mk. 1.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"Swedish, cal. 37mm Bofors anti-tank guns produced prior to 1946, including the following variations and designations: Swedish 37mm PvKan 34, Polish 37mm Armata przeciwpancerna wz. 36 (German captured designation 3.7cm PAK 36(p)), Danish 37mm anti-tank gun, designation unknown (German captured designation 3.7cm PAK 157(d)), and British Ordnance QF 37mm Mk. 1."
CR-SectionIV-0342,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Swedish,model 21,,,mfd. prior to 1946,"model 21, 6.5mm, auto rifles mfd. prior to 1946.",ATF P 5300.11 (Dec 2007),ATF P 5300.11 (Dec 2007),FALSE,FALSE,TRUE,"Swedish, model 21, 6.5mm, auto rifles mfd. prior to 1946."
CR-SectionIV-0343,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Swedish,Model 21,cal. 6.5mm,,mfd. prior to 1946,"Model 21, cal. 6.5mm, automatic rifles mfd. prior to 1946.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"Swedish, Model 21, cal. 6.5mm, automatic rifles mfd. prior to 1946."
CR-SectionIV-0344,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Swedish,model 37,,,,model 37 and 39 submachinegun.,ATF P 5300.11 (Dec 2007),ATF P 5300.11 (Dec 2007),FALSE,FALSE,TRUE,"Swedish, model 37 and 39 submachinegun."
CR-SectionIV-0345,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Swedish,model 37,,,mfd. prior to 1946,"model 37, 6.5mm, auto rifles mfd. prior to 1946.",ATF P 5300.11 (Dec 2007),ATF P 5300.11 (Dec 2007),FALSE,FALSE,TRUE,"Swedish, model 37, 6.5mm, auto rifles mfd. prior to 1946."
CR-SectionIV-0346,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Swedish,Model 37,cal. 6.5mm,,mfd. prior to 1946,"Model 37, cal. 6.5mm, automatic rifles mfd. prior to 1946.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"Swedish, Model 37, cal. 6.5mm, automatic rifles mfd. prior to 1946."
CR-SectionIV-0347,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Swedish,Model 37/39,cal. 9mm,,prior to 1946,"Model 37/39, cal. 9mm, submachinegun, as originally mfd. by Husqvarna Vapanfabriks Ab, Sweden, prior to 1946.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"Swedish, Model 37/39, cal. 9mm, submachinegun, as originally mfd. by Husqvarna Vapanfabriks Ab, Sweden, prior to 1946."
CR-SectionIV-0348,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Swedish,Model 45,cal. 9mm,,,"Model 45 and Model 45B, cal. 9mm Parabellum, produced in Sweden.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"Swedish, Model 45 and Model 45B, cal. 9mm Parabellum, produced in Sweden."
CR-SectionIV-0349,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Swedish,Model 45,cal.,,,"Model 45, and Model 45B 9mm parabellum cal., produced in Sweden.",ATF P 5300.11 (Dec 2007),ATF P 5300.11 (Dec 2007),FALSE,FALSE,TRUE,"Swedish, Model 45, and Model 45B 9mm parabellum cal., produced in Sweden."
CR-SectionIV-0350,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Swedish,model M-42,,,,"model M-42, 20mm recoilless anti-tank rifles.",ATF P 5300.11 (Dec 2007),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,TRUE,"Swedish, model M-42, 20mm recoilless anti-tank rifles."
CR-SectionIV-0351,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Swiss (Societe Industrielle Suisse) MKPO carbines,,cal. 7.65mm,,,"cal. 7.65mm, with barrels less than 16"".",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"Swiss (Societe Industrielle Suisse) MKPO carbines, cal. 7.65mm, with barrels less than 16""."
CR-SectionIV-0352,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Swiss (Societe Industrielle Suisse) NKPO carbines,,,,,"7.65mm, with barrels less than 16"".",ATF P 5300.11 (Dec 2007),ATF P 5300.11 (Dec 2007),FALSE,FALSE,TRUE,"Swiss (Societe Industrielle Suisse) NKPO carbines, 7.65mm, with barrels less than 16""."
CR-SectionIV-0353,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Therefore,,.127,,,"the records required to be kept by licensed collectors under the law and regulations are not business records and are not required to be turned in to ATF when collectors’ licenses are not renewed or collecting activity under such licenses is discontinued. [18 U.S.C. 923(g)(4), 27 CFR 478.127] May a licensed collector obtain NFA firearms in interstate commerce? Only if the firearms are classified as Curios or Relics, are registered in the National Firearms Registration and Transfer Record, and are transferred in accordance with the provisions of the NFA. [27 CFR 479.83 – 479.86] May semiautomatic assault weapons, which have been classified as Curios or Relics, be imported? Not unless they are being imported for sale to a government agency or law enforcement officer employed by such agency for official use. Because ATF will not approve an importation that would place the importer in violation of the law, ATF would not authorize the importation of semiautomatic assault weapons, even if classified as Curios or Relics, unless the importer provided evidence that the weapons were being imported for sale to a governmental entity or other exempt purchaser. [18 U.S.C. 922(v)] U. S. Department of Justice 1519 Cabin Branch Drive Landover, MD 20785-3816 Official Business Penalty for Private Use, $300",ATF P 5300.11 (Dec 2007),ATF P 5300.11 (Dec 2007),FALSE,FALSE,TRUE,"Therefore, the records required to be kept by licensed collectors under the law and regulations are not business records and are not required to be turned in to ATF when collectors’ licenses are not renewed or collecting activity under such licenses is discontinued. [18 U.S.C. 923(g)(4), 27 CFR 478.127] May a licensed collector obtain NFA firearms in interstate commerce? Only if the firearms are classified as Curios or Relics, are registered in the National Firearms Registration and Transfer Record, and are transferred in accordance with the provisions of the NFA. [27 CFR 479.83 – 479.86] May semiautomatic assault weapons, which have been classified as Curios or Relics, be imported? Not unless they are being imported for sale to a government agency or law enforcement officer employed by such agency for official use. Because ATF will not approve an importation that would place the importer in violation of the law, ATF would not authorize the importation of semiautomatic assault weapons, even if classified as Curios or Relics, unless the importer provided evidence that the weapons were being imported for sale to a governmental entity or other exempt purchaser. [18 U.S.C. 922(v)] U. S. Department of Justice 1519 Cabin Branch Drive Landover, MD 20785-3816 Official Business Penalty for Private Use, $300"
CR-SectionIV-0354,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Thompson,,,,,"submachineguns, including all models, prototypes, & variations actually mfd. in or before 1945.",ATF P 5300.11 (Dec 2007),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,TRUE,"Thompson, submachineguns, including all models, prototypes, & variations actually mfd. in or before 1945."
CR-SectionIV-0355,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Thompson,Model 1927,cal. .45 ACP,,,"Model 1927, semiautomatic carbine, cal. .45 ACP.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"Thompson, Model 1927, semiautomatic carbine, cal. .45 ACP."
CR-SectionIV-0356,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Thompson,model 1927,caliber .45 ACP,,,"model 1927, semiautomatic carbine, caliber .45 ACP.",ATF P 5300.11 (Dec 2007),ATF P 5300.11 (Dec 2007),FALSE,FALSE,TRUE,"Thompson, model 1927, semiautomatic carbine, caliber .45 ACP."
CR-SectionIV-0357,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Thompson,model 1928,cal. .45,,,"Model 1928, Korean War Commemorative submachineguns, cal. .45, produced by Auto Ordnance, West Hurley, NY.",ATF P 5300.11 (Dec 2007),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,TRUE,"Thompson, Model 1928, Korean War Commemorative submachineguns, cal. .45, produced by Auto Ordnance, West Hurley, NY."
CR-SectionIV-0358,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Thompson,Model 1928,cal. .45ACP,,,"Model 1928, Navy, 1921 overstamp, cal. .45ACP, submachinegun, mfd. by Colt.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"Thompson, Model 1928, Navy, 1921 overstamp, cal. .45ACP, submachinegun, mfd. by Colt."
CR-SectionIV-0359,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Thompson,Model M1,cal. .45,having S/Ns from M100A to M717A,between 1985 and 1986,"submachinegun, Model M1, cal. .45, mfd. by Auto Ordnance Corporation, West Hurley, New York, between 1985 and 1986, having S/Ns from M100A to M717A.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"Thompson, submachinegun, Model M1, cal. .45, mfd. by Auto Ordnance Corporation, West Hurley, New York, between 1985 and 1986, having S/Ns from M100A to M717A."
CR-SectionIV-0360,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Thompson submachinegun,Model M1,cal.,having S/Ns from M100A to M717A,between 1985 and 1986,"Model M1, .45 cal., mfd. by Auto Ordnance Corporation, West Hurley, New York, between 1985 and 1986, having S/Ns from M100A to M717A.",ATF P 5300.11 (Dec 2007),ATF P 5300.11 (Dec 2007),FALSE,FALSE,TRUE,"Thompson submachinegun, Model M1, .45 cal., mfd. by Auto Ordnance Corporation, West Hurley, New York, between 1985 and 1986, having S/Ns from M100A to M717A."
CR-SectionIV-0361,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Tippman Arms Company,Model .50,cal. .22 Win,,,"1/2 scale, Browning Model .50 HB Machinegun, cal. .22 Winchester Magnum.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"Tippman Arms Company, 1/2 scale, Browning Model .50 HB Machinegun, cal. .22 Winchester Magnum."
CR-SectionIV-0362,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Tippman Arms Company,Model 1917WC,cal. .22,,,"1/2 scale, Browning Machinegun, Model 1917WC, cal. .22 LR rimfire.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"Tippman Arms Company, 1/2 scale, Browning Machinegun, Model 1917WC, cal. .22 LR rimfire."
CR-SectionIV-0363,Section IV,NFA Firearms Classified as Curios or Relics Under 26 U.S.C. Chapter 53 (NFA) and 18 U.S.C. Chapter 44 (GCA),NFA Regulated (Subject to NFA & GCA),Tippman Arms Company,Model 1919,cal. .22,,,"1/2 scale, Browning Model 1919 Machinegun, cal. .22 LR rimfire.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"Tippman Arms Company, 1/2 scale, Browning Model 1919 Machinegun, cal. .22 LR rimfire."
